use	499
have	487
language	485
more	483
also	481
result	481
only	480
be	478
word	478
other	477
number	468
text	466
information	461
m	460
most	460
same	458
%	457
process	457
case	456
datum	455
example	455
show	452
work	450
approach	450
set	447
present	447
conference	446
proceeding	446
include	444
i	440
different	440
introduction	439
give	439
russian	435
make	435
e	433
paper	433
international	431
follow	430
conclusion	430
contain	429
d	427
take	427
analysis	426
based	425
p	424
describe	423
see	423
method	422
base	420
part	420
first	418
system	417
linguistics	417
task	416
table	416
j	414
research	413
time	411
so	411
consider	407
then	406
however	406
possible	404
problem	403
form	399
computational	399
feature	399
c	399
model	399
pp	398
new	398
n	397
mean	396
where	395
provide	393
type	392
second	391
apply	390
way	390
natural	388
study	387
find	386
well	386
similar	383
following	383
k	382
several	382
r	381
very	381
t	378
main	377
as	376
many	376
order	375
structure	373
semantic	372
fifth	372
l	366
corpus	365
compare	364
sentence	363
large	360
test	359
represent	359
evaluation	357
available	357
important	355
technology	351
value	349
al	348
experiment	348
thus	347
linguistic	346
even	346
such	345
allow	341
list	339
term	338
g	336
accord	336
v	335
machine	334
section	332
context	332
english	329
how	328
correspond	328
application	325
consist	324
automatic	322
high	322
good	322
full	321
need	320
vol	319
fact	317
common	317
less	317
th	314
various	314
etc	314
obtain	314
source	313
group	313
require	313
develop	312
single	311
build	308
evaluate	308
propose	308
algorithm	306
perform	306
class	305
often	305
level	304
representation	302
human	302
support	300
particular	300
much	299
further	298
statistic	297
y	296
learn	296
best	296
state	295
workshop	295
account	295
f	295
phrase	295
learning	294
comparison	294
create	293
do	292
improve	291
knowledge	290
note	290
quality	289
lexical	288
measure	288
point	288
search	287
speech	287
simple	287
distribution	287
add	286
author	286
choose	284
small	283
size	283
difference	282
association	282
better	281
therefore	279
relation	278
select	278
usually	277
syntactic	276
general	276
combination	276
name	275
function	274
training	273
due	273
w	272
reference	272
here	272
resource	272
change	270
question	269
description	269
standard	268
average	267
additional	266
step	265
parameter	265
get	264
extract	264
rule	264
dictionary	263
higher	261
previous	261
still	261
university	260
specific	260
texts	259
reason	259
related	258
help	258
special	258
current	257
frequency	257
performance	257
whole	255
development	254
corpora	254
annual	253
mention	253
total	253
issue	251
project	251
relate	249
appear	249
next	248
least	248
pair	247
network	246
call	246
report	245
aim	245
detail	244
basic	243
science	242
computer	242
mark	242
short	241
manually	241
future	241
look	241
discuss	241
automatically	240
verb	240
quite	240
produce	240
b	240
last	239
technique	238
introduce	237
tool	237
certain	236
generate	234
score	234
results	233
meaning	233
calculate	232
depend	232
purpose	231
seem	230
object	229
construction	228
user	227
morphological	227
try	227
at	227
pattern	226
collection	225
analyze	225
noun	225
place	224
dataset	224
similarity	224
hand	224
link	224
become	224
web	223
x	223
domain	223
journal	222
useful	222
vector	222
extraction	221
relevant	220
lead	220
article	219
h	218
complex	218
classification	218
systems	217
document	217
increase	217
expression	217
third	216
write	216
open	215
label	215
version	215
implement	215
separate	215
long	215
press	214
turn	214
express	214
translation	213
train	213
instance	213
amount	213
basis	212
achieve	212
construct	212
sample	212
correct	212
either	211
above	211
go	211
significant	211
focus	210
space	210
almost	210
idea	209
low	209
framework	209
combine	209
refer	209
demonstrate	208
frequent	207
finally	207
indicate	207
determine	207
identify	206
length	206
figure	206
addition	206
lower	205
social	204
procedure	204
belong	204
property	204
et	204
especially	204
initial	203
already	202
assign	202
position	202
year	202
kind	202
moscow	201
negative	201
end	200
examples	200
explain	199
subject	199
topic	199
know	199
annotation	199
o	198
content	198
assume	198
dialogue	197
concept	197
able	197
solve	196
accuracy	195
now	195
component	195
probability	194
respectively	194
too	194
empirical	193
recent	193
discussion	193
role	192
come	192
enough	192
error	191
