1	aist_2012_c6bc0383ea448fcb7e5f45ac85a1afb2d12505ef	http://koost.eveel.ru/science/AICT12.pdf
1	dialogue_2001_88874ea324b9b16041a4de25aa66da381752e829	http://www.dialog-21.ru/digest/2001/articles/malkovsky/
2	dialogue_2005_d1b85a36c684eecf82e8fdcfd16cbb24f87337ff	http://www.dialog-21.ru/media/2437/zagoruykong.pdf
3	dialogue_2007_44a893894e8bebdff7b15ad5b266798f29f2fc86	http://www.dialog-21.ru/media/1893/72.pdf
4	aist_2012_4fdc60d1642dbc1c30338a560f5c6ede9fbc5dc1	http://legacy.aistconf.org/stuff/aist2012.pdf
5	dialogue_2012_ddf46926fb7f7b3530f49e3f43d1f1817741f971	http://www.dialog-21.ru/media/1372/94.pdf
2	dialogue_2000_d779021b5cfc493595763bb6c4c3574894e715a9	http://www.dialog-21.ru/digest/2000/articles/borisova/
1	dialogue_2013_9e07db0858cc736b01bb291c7e3e2eeea4eec57e	http://www.dialog-21.ru/media/1219/alpatovvm.pdf
2	dialogue_2006_ac116c195f5927bd7fe921205df12c0bb1b50073	http://www.dialog-21.ru/media/2055/kozerenkoe.pdf
3	dialogue_2000_fb13a686c835b566e6b030de601c25cd9d029a03	http://www.dialog-21.ru/digest/2000/articles/loutikova/
4	dialogue_2006_e489d0ae60ac3ad7bb4f37e8a5ad1aa30fe233ec	http://www.dialog-21.ru/media/1994/percov.pdf
5	dialogue_2001_6ec50ef8ede1cd5c279f2b1297f8431343df74c2	http://www.dialog-21.ru/digest/2001/articles/solovyev/
3	dialogue_2000_36d974d4d7e5f5c5dad83e90551a821a0a2c9f3e	http://www.dialog-21.ru/digest/2000/articles/ryabtseva/
1	dialogue_2001_4d688c18a8921a58cdcc5cf5e470cfac21662c43	http://www.dialog-21.ru/digest/2001/articles/zaretskaya/
2	dialogue_2002_c892d983251fd4a9aaaa9d3823fd1f5c47efa736	http://www.dialog-21.ru/digest/2002/articles/zaretskaya/
3	dialogue_2003_3f014a74453fdf5c9aeec75b1757515d1135b9e0	http://www.dialog-21.ru/media/2642/kobozeva.pdf
4	dialogue_2002_c4c0f63feb5ca3438ecd8cbc84280e5d5eb733db	http://www.dialog-21.ru/digest/2002/articles/novoselova/
