1.	Применение Онтологии при...	http://legacy.aistconf.org/stuff/aist2012.pdf
1.	Автоматическая Генерация Текстов...	http://www.dialog-21.ru/media/2570/sokolova.pdf
2.	Синтез Текстовой Информации...	http://www.dialog-21.ru/media/2652/krapuhina.pdf
3.	Система “Ontogrid” для...	http://www.dialog-21.ru/media/2437/zagoruykong.pdf
4.	Semp-l — Программная...	http://www.dialog-21.ru/digest/2000/articles/zagorulko/
5.	Разработка Прикладных Систем...	http://www.dialog-21.ru/media/2495/boldasov.pdf
2.	Основные Параметры Прикладного...	http://www.dialog-21.ru/digest/2000/articles/borisova/
1.	Теория, Описание, Приложение:...	http://www.dialog-21.ru/digest/2000/articles/loutikova/
2.	Александр Евгеньевич Кибрик:...	http://www.dialog-21.ru/media/1219/alpatovvm.pdf
3.	К Распознаванию Интенционального...	http://www.dialog-21.ru/media/2642/kobozeva.pdf
4.	Принципы Синтаксической Разметки...	http://www.dialog-21.ru/media/1964/kopotev.pdf
5.	Понимание Естественного Текста...	http://www.dialog-21.ru/media/2612/borisova.pdf
3.	Ментальная Лексика, Когнитивная...	http://www.dialog-21.ru/digest/2000/articles/ryabtseva/
1.	О Семиотической Конгруэнтности...	http://www.dialog-21.ru/digest/2001/articles/zaretskaya/
2.	Метафорическая Концептуализация Сознания...	http://www.dialog-21.ru/digest/2002/articles/novoselova/
3.	Категория Понимания, или...	http://www.dialog-21.ru/digest/2002/articles/zaretskaya/
4.	К Распознаванию Интенционального...	http://www.dialog-21.ru/media/2642/kobozeva.pdf
5.	Социокультурная Мотивированность Нарративов...	http://www.dialog-21.ru/media/1827/06.pdf
4.	Реализация Первичного Семантического...	http://www.dialog-21.ru/digest/2000/articles/sokirko/
1.	Смысловая Неполнота в...	http://www.dialog-21.ru/digest/2000/articles/leontyeva/
2.	От Синтаксиса к...	http://www.dialog-21.ru/media/1865/44.pdf
3.	Слова-отношения и их...	http://www.dialog-21.ru/digest/2001/articles/leontyeva/
4.	Синтаксически Аннотированный Корпус...	http://www.dialog-21.ru/media/1781/61.pdf
5.	Особенности Лексико-морфологического Анализа...	http://www.dialog-21.ru/media/1665/40.pdf
5.	Моделирование Синтаксических Перестановок...	http://www.dialog-21.ru/digest/2000/articles/zimmerling/
1.	Локативная Инверсия в...	http://www.dialog-21.ru/media/1903/82.pdf
2.	Отношение Свободного Порядка...	http://www.dialog-21.ru/media/2029/zimmerling.pdf
3.	Локальные и Глобальные...	http://www.dialog-21.ru/media/1804/84.pdf
4.	Синтаксические Нули в...	http://www.dialog-21.ru/media/1631/81.pdf
5.	Моделирование Языковых Структур...	http://www.dialog-21.ru/media/2649/kozerenko.pdf
6.	Синтезатор Татарской Речи:...	http://www.dialog-21.ru/digest/2002/articles/ibragimov/
1.	К Вопросу об...	http://www.dialog-21.ru/digest/2000/articles/bolshakova/
